name,id,star,url,comment
十二怒汉,1293182,9.3,https://movie.douban.com/subject/1293182/," 这种麻烦事在我们伟大祖国就绝对不会发生
         转最高人民法院学习
         其意义不在于“无罪”的结果，而在于整个辩论过程，那是关于人类和世界的哲学大命题，借助12陪审团之辩，对个人和集体，个人和社会，真相和怀疑，等级和尊严，意见和理解，理性和情绪，坚持和盲从，法律和良心，激情和冷静，大胆假设和小心求证等命题，进行交流和探讨，那是火花四溅的碰撞，直指人心。
         情节展开的不错，但是戴维斯主张的部分都只是模棱两可的推测，实际上挨个求证这些东西之后，孩子有可能是凶手，也有可能不是。只是控方的初期工作没有做好，辩方的交叉质询没有做好，案子应该重新调查，而不是简单的判决无罪。
         知道这是一部牛片，只是没想到居然这么牛。
         “我们会来这里，不是来吵架的。我们肩负着重责大任。我一直觉得这就是民主社会的优点。我们收到信，被通知要来这里，决定一个跟我们素昧平生的人到底有没有罪，不论做出什么样的判决，我们都拿不到好处，也没有损失，那就是我们的国家能这么强大的原因。”精采！剧本、导演、演员个个出色★★★★★ 
         偏见，合理的怀疑。任何时候都要保持怀疑的能力。最后，当意见终于统一，每个人默默地穿上外套，离开，桌子上是刚刚一个半小时内发生的巨大震荡留下的痕迹，烟灰缸，纸团，凌乱的纸张，笔，还有那把刀。经过这些震荡后的十二个男人，不管之前是多么的抱着偏见不放，此刻都闪着光。这是人类进步的光芒。
         天哪，理性和说服力的力量，以及美国人对生命的尊重，这在中国难道是可以想象的吗？
         精湛的表演，恰到好处的对话与矛盾设计。
         罗生门，只有阐释，没有真相
         民主、人性、理智、原则。合理怀疑。
         意见领袖在电影中的上佳诠释
         一个人在与11个人持对立观点的情况下如何一一说服众人并反败为胜！
         除开日出日落外，又一部以对话为主的电影。有张力，也有法律的基础常识、以及如何说服人和群体决策等要素。
         人是说谎者，人是连自己也会欺骗的说谎者。因为冷漠，成见，因为麻木，可笑的自尊，或者甚至不需要任何理由的去坚持一个谎言。一个没有理智的社会，往往同时也是一个没有感情的社会。强烈推荐，精采绝伦。
         傻了B了，竟然先看介绍，结果观影过程觉得影片本身十分做作。
         投票不管用，意见领袖也没用，你得让每个人都说个够。然后明智的共识才会产生。
         真理掌握在少数人手中。
         居然对着英文字幕看得津津有味
         这就叫典型的剧情片
        "
指环王3：王者无敌,1291552,9.1,https://movie.douban.com/subject/1291552/," 即使在一起喝过多少次酒，逛过多少次街，掏过多少次心窝，共度过多少时光，许多人还是没能拥有一个能背起你从地狱走向天堂的朋友——山姆。
         骑白马的不一定是王子，是甘道夫；精灵战斗的时候，导演不会毁了他的美貌，别提莱戈拉斯了；裹着蜘蛛丝的弗罗多就像埃及艳后克娄巴特拉；胖子是重要的，他们可以背你；俩人被困在末日火山上，我说要有鹰，于是有鹰了；我差点以为阿拉贡要迎娶莱戈拉斯；弗罗多和山姆是真爱，绝逼的真爱。我要再看原著。
         我就不明白甘道夫升级为白袍巫师了怎么不爱使魔法，改成肉搏战士了。一直期待他使一招毁天灭地……
         要是让peter jackson来拍西游记，会怎样？？
         每次看魔戒都会被奥兰度惊艳到~
         与咕鲁相比，弗罗多是幸运的。他具有别人无可比拟的强大的纯真力量。但他毁灭了魔戒，却无法清除内心被唤醒的邪恶。谁能说在故事最后他远渡海外，不是一种高傲的自我放逐？也许在索伦被消灭的那一刻，他也明白了邪恶的不可战胜。只是不得不与之抗争是英雄的使命。
         把所有小矮人哥俩和女人的戏删掉，这片子才能称得上热血。把他们的拙劣演出放在这部片里，主要是为了省成本吧其实？弗罗多就是个傻逼
         真他妈的墨迹。
         为什么我不爱看指环王
         巨制就是巨制魔幻这题材少了美刀那不是人玩的感想如下：幽灵大军战斗力堪称最强阿拉贡你早调人马来省事好多 就是看着像清鼻涕 甘道夫你这个白袍儿怎么灰头土脸没有人家萨鲁曼当得有气势捏？精灵弓箭手萌~萌~萌~一大笑点是矮人金利 四个霍比特人就数弗罗多不讨喜这是角色设定没有办法 嫁人就嫁阿拉贡介样的人不过丽芙你脸也太长了我设定成宽屏还盛不下你的脸 有人说山姆和弗罗多其实是断背我看很有根据 所谓那会心一笑一切都明了 那额头一吻你别再敲打我心门 额我又腐了 最后压轴凯特你粲然一笑我瞬间倾倒！总结：60块收这6张D9值
         终于结束了，一切如常，我却回不去了
         原来真的可以被友情、信念和正义给感动。。。
         超级经典，看了无数遍
         04年奥斯卡陪练片都很弱，所以也没什么冤案。小金人发给三部曲，PJ拍完LOTR本来就是一件伟大的事情。鉴于电影的要求，老左怨念的“霞尔平乱”是不能有的，拍了绝B被喷成画蛇添足。当然就一部忠于原著的电影而言，PJ做得很到位了，不过要看完三本书三部片绝对需要足够的毅力和体力。
         一口气看完三部白金加长版，对于这样的片子，只有两个字形容：经典。相对于骇客帝国，这三部的连续性非常好，值得称赞。
         史诗的终章。
         看三个小时屁股都坐酸了
         亡灵奔涌那里很帅••••••
         魔戒比其他魔幻系列的厲害之處在於中心的設定，没有一貫的非黑即白，魔戒就是一個赤裸裸的誘惑。每個人面對他，都會遲疑。是選擇克服這種誘惑還是被它所俘虜，全在於你自己。甘道夫最後給孩子們說：我不會讓你們【不哭】，是人都會【哭】。我們需要的，是實實在在的幸福。【魔戒系列結束。成仙了！哈】
         这个是真好看，看5次了好像
        "
无间道,1307914,9.0,https://movie.douban.com/subject/1307914/," 牛就牛在，他让所有演员都达到了巅峰
         我还是不能理解为什么美国人可以这么无耻直接拿本子过去拍出烂片还得了奥斯卡但是不给这部片子正名?
         当年我深刻的爱上了梁朝伟同学
         看了美版的，才知道港版有多好看~55555555
         “出来混，迟早要还的。” 别说，这种港片老爸老妈们已经欣赏不了了，就连弟弟一起看都没坚持看完，哎，我说，片子都这么牛逼了，对你们来说却成不了经典，叹息。
         百年不遇的经典
         “《无间道》拍得相当好，但是再好也已经没有当年港片热气腾腾的生命力了。不知是拍的人变了，还是看的人倦了。《无间道》的前传后续也声势闹猛，它似乎可以打破港片沉沦的僵局。但是，它更像一具艳尸，妆扮得精美绝色，但终究是死物。”网上的这段评论深得我心。


         说不好的人都不懂电影只懂装逼
         最后那一下爆头，刘德华和梁朝伟的眼神里都是震惊，他死在电梯里，电梯门来回的开关，我们也从震惊中恢复，觉得残酷，谁说的，好人有好报，那些为民除害的，都死了。会有人惦记着他们吗？把他们视为英雄吗？又有什么用呢，这个社会还不都是恶人当道。
         港片的里程碑
         梁朝伟已经无与伦比了，那忧郁的眼神，欧~~
         看刘德华演戏好累
         剧情写得好！
         经典港片，无间道，如人生~~
         难怪高中时大家那么喜欢。片尾才发现，陈永仁的生日和我一样。
         我最喜欢是它的色调
         其实这部片子我并没有觉出任何好来，所有人都装着深沉.因此无论怎样都可以继续神展开，总结一下就是：一部大家从头到尾都在努力装着一直装到最后还要装下去的片子.交换角色身份的片子，梁朝伟过得很杯具.其实所有人装着装着连自己的身份都快要忽悠掉了，白的想黑，黑的想白.对了这个有原著么？
         让全世界人重新对香港电影刮目相看的电影，它从哲学的角度直接深入探索人性，去感受身不由己之下的那种窒息，感受贪婪与自私，和所谓的善与恶。编剧确实是相当的出色，梁朝伟的陈松仁直接神化，所有的角色都可圈可点，没有一出多余的地方，以至多年后看美版的时候仍然不忘旧爱。这是港片的里程碑
         8.1/10 看完《The Departed》再来看这个，觉得像个Mini版。香港版更注重情结，美国版刻画人物上更饱满些。
         重看才觉出经典的味道。
        "
怦然心动,3319755,8.9,https://movie.douban.com/subject/3319755/," 外公说的话：有些人浅薄，有些人金玉其外败絮其中，但是总有一天，你会遇到一个绚丽的人，她让你觉得你以前遇到过的所有人都只是浮云。片尾曲Everly brothers的Let it be me很好听。
         当你喜欢我的时候，我不喜欢你；当你爱上我的时候，我喜欢上你；当你离开我的时候，我却爱上你；是你走得太快，还是我跟不上你的脚步……
         山渣树怎么好意思说自己是史上最纯？？！！！！！ 这个真打动我了。。。这女孩是第二眼美女！！！！！！！！！！
         我看完后也对这女孩感触特别深，她独立而勤劳，恪守自尊但又不敏感到浑身长刺，正像邦妮另外一条说的，没有那个男孩，她也会生长得很好。对于成长电影来说，它对孩子和家长都很有教育意义，不论面对挫折还是爱，它都有非常正向的可贵的价值观。
         ………………我能給十星嗎！
         萌死我算了，男主太帅了吧！
         篮子男孩，好萌的活动，怎么我们学校以前没有啊！
         上学的时候早恋，父母反对；上班了不恋爱，父母反对。你真是羡慕人家老外啊。
         Flipped，怦然心动，喜欢这个翻译的片名，就像第一次看到那棵树上的美景，就像第一次看到你闪亮的眼睛，那一瞬，就莫名心动了
         Some of us get dipped in flat, some in satin, some in gloss. But every once in a while, you find someone who's iridescent. And when you do, nothing will ever compare.有些人浅薄，有些人金玉其外而败絮其中。有天你会遇到一个彩虹般绚丽的人，当你遇到这个人后，会觉得其他人只是浮云而已。
         罗伯.莱纳强势回归！手法流畅洗练，丝毫没有落入俗套和滥情之处。对两小无猜的男孩儿/女孩儿巧妙地互动关系下，呈现出他们不同的性格、观点与差异， 旁白充满纯真、幽默和浪漫，在两者巧妙地互动关系下，也对成长有了一番细腻的描绘。男女主角很萌，一个像莱昂纳多，一个有娜塔莉波曼的气质~
         当她在他身边蹦跶乱窜，他始终不屑一顾。当他意识到原来自己的眼神早已无法离开她时，她已优雅、自信、美丽得如同女神一般。
         可能比山楂树还纯哦！
         赤果果的早恋啊！在天朝肯定要被禁！
         太好看了！十星推荐！就是太短了呀！！！！！！
         越看越觉得自己真是老了。。。。。
         真好 小鹿乱撞啊
         真好，两小无猜只是相知过晚。如果你遇到像彩虹一般的ta一定要抓住并珍惜！有些人浅薄，有些人金玉其外败絮其中，但是总有一天，你会遇到一个绚丽的人。ps片尾曲Everly bro的歌词真好，虽然我不相信永远不过如果我可以和相知的ta在一起的话，那么我希望那个人就是我。这片感觉到就够了
         “I bless the day I found you.""有人或许会认为这种以独白为主和双角度的叙事表现方式会降低故事的感染力，但我却十分喜欢这种表现形式。故事虽然单薄，也很模式化，结尾也略显仓促，但看过以后是绝对不会想要给予低分的。Btw，字幕后那段钢琴曲太美妙了。★★★★☆
         山楂树在梧桐树之前就是屎～
        "
熔炉,5912992,9.2,https://movie.douban.com/subject/5912992/,
罗马假日,1293839,8.9,https://movie.douban.com/subject/1293839/," 赫本，无与伦比的美丽。
         没觉得奥黛丽·赫本特别好看，相比更喜欢费·雯丽~~
         离开你 并不是因为不爱你
         谁不爱赫本啊
         当他把手伸进去，她的表情美丽极了……
         我一点都不觉得奥黛丽赫本可爱。
         不错,但也不至于让人欲仙欲死吧?
         没有看过这个的经历会显得自己太无知老土，看过了，觉得真是金童玉女啊，真是令人向往的爱情啊！真是......尽管看完了该无知还无知，老土的也没变洋气，毕竟主人公那长相那气质不是几个整容手术几部电影能成就的。
         完美的公主，天使的笑容，魅力的男人
          奥黛丽·赫本是永远的公主
         戏里戏外皆是戏梦一场
         她说 我最爱罗马
         公主与拍小照的穷光蛋，影史上不灭的永恒瞬间
         永远的奥黛丽·赫本
         罗马，当然是罗马……
         不看就太可惜了。
         经典中的经典，感动中的感动~我的公主，我的罗马
         因为罗马，所以经典。因为短暂，所以永恒。顶着锅盖说一句：其实赫本的气质大过演技～
         赫本赫本 派克派克
         这真的是一部经典浪漫的电影，虽然是黑白的，却让人的内心充满美妙的色彩。赫本美的象天使，派克帅的不象话。演员们表演细腻投入，故事情节曲折动人，全片没有一句“我爱你”，却教人感受到爱的力量——爱是伟大的，无私的，可以战胜贪欲，唤醒美好。真正经久不衰的电影，百看不厌，今天就要重温一遍。
        "
天空之城,1291583,9.0,https://movie.douban.com/subject/1291583/," 多年后重看天空之城才能更加明白，宫崎骏对细节的处理的用心不仅仅是一时的感动你，宫崎骏能通过他的作品来让你逐渐明白生活的可贵，来明白爱与和平的作用。但就……还是早恋！
         我看这部一直会哭，看了几次哭了几次，也不知道为了什么。总之，一看到手臂长长的铁皮人寂寥的站在那座城中，就控制不住了。
         时隔十年重新看这部动画片，被海盗老婆婆那句“头发被剪掉了才是大事”感动得乱七八糟。对于一个女孩子来说，什么金钱散尽啊什么历经苦难啊都被这几个字淡淡抹掉，小小一句话简直就是箴言。
         不看人生不圆满!!!宫爷爷的所有电影都是!
         突然好想哭……
         剧情无甚佳，但天空之城的景象忘不掉，尤其是废墟中布满杂草的死掉机器人出现的时候
         我愿意给10颗星！！！！！！！！！！
         很美 无法忘记配乐
         好电影从来都不会因为岁月的流逝而失去它的味道，反而会越来越香醇，一如地窖里的酒。久石让的音乐堪称完美，画面虽是手绘，但亲切感十足，故事背景细节丰富，人物刻画生动，还有区别于一般动画的深刻主题。★★★★☆
         还是觉得这是宫崎骏最好的一部——“我会像傻瓜那样去保护她”
         每一个女孩最后是不是都会变成妈打啊
         对天空的追逐，永不停止。
         久石让的原声太动人
         喜欢工业革命时期笨拙又功能性的全机械化的东西，觉得发明家很了不起
         音乐太好了
         音乐洗涤心灵系列
         爱，善良，生命之树
         瑰丽的想象。
         最喜欢的动画
         人类历史上昙花一现的飞艇时代竟然衍生出了这么波澜壮阔的故事，尽管早期画风有点幼稚，但想象力就是让人叹为观止。我最敬佩的，是当初决定离开天空之城的先人，因为那需要太多的勇气...
        "
少年派的奇幻漂流,1929463,9.0,https://movie.douban.com/subject/1929463/," 语言匮乏。就想搬个板凳坐电影院门口跟行人说：来嘛~
         整座岛上都是丁满！！！
         【狐獴】，艺名丁满，出道时因自身面部表情傻不被业内看好，一直无名，早期作品有《狐獴大宅门》、《狐獴国度》。94年因参演《狮子王》名声大噪，后与疣猪彭彭发行单曲《哈库拉·马塔塔》，并出演电视剧《彭彭丁满历险记》，全球热播。近期，它又在《少年派的奇幻漂流》有着出色表演被更多观众熟知。
         “我心里有猛虎，在细嗅着蔷薇，审视我的心灵吧，亲爱的朋友，你应战栗，因为那里才是你本来的面目。”——西格夫里·萨松
         生活在信仰缺失最严重的国度，看这样的电影相当于一次输血。深邃阔海，浩缈星空，绝境谕旨接踵而来，漩流深处响起弥撒之音。李安从来都不会纵情，他只是个温柔的人，腼腆着讲述内心的哲学。
         「我的父母 我的兄弟 理查帕克
最後都離我而去了
到頭來我相信人生就是不斷地放下
然而痛心的是
我都沒能好好的與他們道別」
All of life is an act of letting go but what hurts the most is not taking a moment to say goodbye.


李安今天到達現場　驚喜至極
         李安的片子越来越有得道升仙的感觉。。。把奇幻的世界也拍的太美了/见证上帝的说辞是真是让人羡慕有信仰真好/男主角π说人生虽然要放开一些事物，但是放开的时候还是要好好的道别呀。然后我就哭了。。。
         一台灣人以歐美人的3D眼鏡視角講印度人和動物在海上的事兒，除了投合有消費能力的各族人民的口味意圖賺很多錢，實在看不出拍這樣的片子有什麼意義。李安招牌似的溫情肆意氾濫毫無節制。特效和美術設計都萌的很二手日本，後來一問才知道原來出自寶島特效人員的手筆。
         5.0。1.什么都信，才看得见奇幻之美，纵末日亦无惧。2.蓝鲸涌出海面如此之美，迫于抢救食物的派却无暇欣赏。3.即便抛开3D，这照样是个美妙的故事，李安再商业也会有光辉。4.对视深海一幕派与虎合而为一。5.浮尸岛的昼与夜，美与恶。6.同一故事两种讲法，照应梦境与现实。7.人生到头来就是不停地放下。
         不得不承认，跟要讲的漂流故事一样，电影有个挺吸引人的3D开头。中间开始乏力，大段大段重复的明信片场景，呼唤神灵喊妈妈。至于所谓的黑暗版，这种流于表面、直接扔给倾听者（观众）去选择的方法，真的很独到吗？信哪个会提升你的人生感悟么？？反正，它是影响不了我对影片的失望
         五星献给自己看到的最好的3D电影。李安自己也说，拍这电影是不可能完成的任务，但他自己辛苦努力四年终究做到了。第一次如此感受到3D是一部电影不可分割的一部分，以及变换的画幅比例、层层交替的剪辑，一切都是为了故事本身。故事从冒险到有些奇幻，PI其实没有很多内心表达的镜头，但我可以感受到它
         我以为它会回头，但它只是朝着森林深处望去，然后永远消失了。也许父亲说得对，它根本没有把我当成朋友，但我非常确定，我在它眼中看到的，绝对不只是我自己目光投射的倒影。它就那么头也不回的走了，但在我内心深处，它永远与我同在。
         我从小热爱着海洋，觉得它美极了神秘极了，李安完全把我所能想象出的乘以十倍夸张梦幻勾勒出来，水母之夜鲸鱼出水，晚幕下晶莹剔透的绿色孤岛，电闪雷鸣的暴风雨等等，大海上的每一帧剪下来都是一副视觉佳作，3D效果异常出色，老虎出来的那一下我他妈真的在电影院吼了句“我操你妈 ！！！！” 
         在纽约电影节开幕上看了首映，唯一的感觉就是画面真的太！屌￼！了！！！！情节非常紧凑，高潮叠起，3D的效果也不是盖的！！！再说一遍，真的太屌了！！！
         每个人内心深处都渴望美好的事物，却总是无力改变现实的残酷，唯有调整自身的态度，方能为生活寻得一条出路。派将穿透漫天乌云的一线曙光视为神迹，我们又何尝不是因着对光明的憧憬而找到前行的勇气。人生就是不断放下的过程，终有一天能够坦然面对生命中那些遗憾的如影随形。
         好久沒睡那麼香了。把電影弄的跟那些傻逼滿分高考作文一樣真的沒什麼意思，通篇都是類似那種 ""一個人應該有有xx或xx，人生就應該xx或xx，生活應該是xx或xx的樣子"" 的氣息。這些對我來說終究還是太噁心的命題，本身想講的東西誰都懂卻把它做成這種心靈雞湯實在沒什麼意義。
         每个人心中都有一个瑰丽壮观、无人能及的冒险之旅。李安用最豪华的视效和最细挚的情感打造了2012年海上漂流版的《荒野生存》，看完电影，我宁愿相信它是一场梦，长醉不醒。【人生到头来就是不停地放下，可最痛心的是，我都没能跟他好好道别……】
         震撼人心的镜头不少，随便数几个：镜面海、水母夜、飞鱼来袭……3D效果最强的场景之一是奄奄一息的老虎躺在少年腿上的那个夜里，整个影院就像在滴雨，我真的有抬头看是否是电影院天花板漏水了……
         同樣是關於少年和冒險的故事，不得不說，勝過老馬的《雨果》不止一兩點。第一次，3D的感覺不再那麼商業。50屆紐約電影節光榮開幕影片！More than just amazing and great. 
         NYFF首映!!!我太开心我最后买到票了, 因为实在是太好看啦!!!就像看Memento的感觉一样，我感到我再次看到了电影的进步，不管是spiritual上的还是technique上的~Mr. Parker最后那一顿、那个神奇的floating island、望向海底那一眼、美爆了的夜晚的海面…好多好多经典！眼泪哗哗的~李安打通任督二脉了啊！
        "
大话西游之月光宝盒,1299398,8.9,https://movie.douban.com/subject/1299398/," 【当年大学毕业后，我和女朋友各奔东西，曾经的一个晚上，央视6套在12点播映，当至尊宝拥吻紫霞的时候，荡气回肠的歌声也让我潸然泪下....第二天，我打起行囊，踏上火车往她家赶。整整10年过去了，我们已经有一个可爱的女儿了】一生中至少要有两次冲动，一次为奋不顾身的爱情，一次为说走就走的旅行。
         最受欢迎的烂片
         2000年。周星星结尾背着金箍棒转身时看得流眼泪。
         当他奔赴一切穿越时空去拯救自己的爱人~~原来只是为了与另一个人的遇见~~
         对我们这代人影响最大的电影。寓言故事已然存在，不可避免。世界是巨大的枷锁，你不得不重复自己或是别人的生活。
台词：你看那个人的背影好奇怪，他好像条狗啊。
         一遍烂，两遍笑，三遍哭。盘丝大仙给了三颗痣，斧头帮主翻过照妖镜，看着镜中的猴子，此处的配乐足够震撼
         大话西游是一代人心中的经典.
         这才叫旷古烁今。
         让人落泪的喜剧
         片尾曲真的很好听
         逢年过节必放必看的经典 我记得片子里最后一句台词是：“你看那个人，好奇怪哟，象一条狗。” 多少的唏嘘感慨啊
         蛮好笑的，只是没觉得像大家分析的那么悬。不想深究，笑过就好~~
         莫文蔚趴在地上时说了一句话让我很感动，她说，我找到了一个和你很像的人。
         经典不用说 
没第2部好～
         呵呵，1996年看的。【2014】终于在大荧幕上看了。虽然是普通话。经得起这么多次的反刍，可以确认是经典了。想起东邪西毒重演时提前离场的对比，简直。
         爱情是什么？
         经典啊~！
         如果一个妖有人性呢，他就是人妖。
         莫文蔚趴在地上时说了一句话让我很感动，她说，我找到了一个和你很像的人。
         如果说论电影的制作，情节你可以说它是烂片，然而它的情怀和情感却是让人终身难忘，至尊宝和紫霞仙子的爱情是不是也曾触动你内心的某一根琴弦。星爷的喜剧总是能在欢笑中带给你无限的感动和遐想。
        "
鬼子来了,1291858,9.1,https://movie.douban.com/subject/1291858/," 禁了就禁了吧，谁让咱摊上这么个玩意呢。都别说了，妈了个B的。
         陆川快来学习一下牛叉电影是怎么回事吧，不卑不亢不装逼，爱姜文
         姜文是中国的库布里克，王朔说的。影片以独特的视角揭露了日本军国主义者的凶残本性，圈内口碑不错，因没有突出某些政治派别的良好形象，迄今不能公映。
         马大三真可怜，还没有等到伟大中国共产党的到来就死了，党好不容易到来了，片子被又他们禁了，妈了个逼的。
                
                
 这牛逼片要能在中国大荧幕上映就真是改革开放了
         十部南京也抵不过一部鬼子来了。
         一刀刘、二脖子、马大三、四表姐夫、五舅姥爷、六旺、七爷、八婶子、小碌碡...
         我只想替姜文问候广电的领导们一句：日你妈逼好不好？
         从此，“大哥大嫂过年好” 在耳边经久回荡……
         大概姜文最后的一笑意思是“幸好我死了，这狗B的世界我可不想活着”
         皇军来到咱家乡地 共建大东亚共荣圈 皇军来了救苦救难
咱应该大开门户如迎亲人一般～ 八百年前咱是一家 使的一样方块字 咸菜酱汤一个味儿 有道是：打是喜欢骂是爱～“八格牙路”我不见怪 往后哇，“咪西咪西”皇～军～他给～～
         国产片最高境界!
         太他妈深刻了
         中国最好的电影。
         大哥大嫂过年好~~~~AND 姜文这个人是个天分极高的家伙。
         我有个朋友说他一共看了３０多遍……
         心中的点点悲凉，不能一语道尽……
         越荒诞越有力
         留口气活着很重要，可有些事比活着留口气重要
         姜文确实聪明。
        "
两杆大烟枪,1293350,9.0,https://movie.douban.com/subject/1293350/," 中国多少年轻导演在学这风格
         嘛叫编剧功夫？界就叫编剧的功夫！
         没有人尝试那个卖假JB的想法么！
         结构很精细。艾德输光了钱的时候，恍惚出门，扶着墙吐，很真实。一贯老实的厨子打劫前突然说，带把刀好：Guns for show,knives for a pro.——你是不是有什么不为人知的过去？我不知道是马上要打劫可怕还是你的过去可怕。
         克里斯说:""整个过程让我感动!""
         大轮回剧情，赞不绝口。配乐无比踩点。特写连毛孔胡渣都分毫毕现。摇摇欲坠，坐在各种笑料回荡的嘴角上，寻着被烟熏的发黄的咯吱作响的牙齿，就快要从这口腔中滑落下去。笑到背气的是帅哥那严峻，放纵时而又苦逼崩溃的脸。铤而走险后疯癫狂欢，年轻人们决不会想到这一切都只是纠葛的开始。
         我觉得这片儿里的小混混们都挺有型的.
         从此开始喜欢上英伦范儿。我真的是太喜欢这部电影鸟。
         周杰伦捧红了萧邦，疯狂的石头捧红了两杆大烟枪，夜宴捧红了哈姆雷特，集结号捧红了太极旗飘飘？
         貌似疯狂的石头就是在模仿这部片子。麦当娜的前夫的作品。
         疯狂的石头在他面前只是浮云
         谁说这片子比猜火车好的?
         犯罪都那么的英伦范，盖·里奇构造了一出无巧不成书的黑色喜剧，调侃、刺激，别有一番滋味。“四个臭皮匠顶个诸葛亮，盖·里奇果然不是盖的。”
         果真没让我失望 喜欢这样能让你笑着紧张的好电影
         If you hold back anything, I'll kill you.
If you bend the truth, or I think you are, I'll kill you.
If you forget anything, I'll kill you.
In fact, you'll have to work very hard to stay alive, Nick.
Do you understand everything I've said?
Because if 
         昙花一现。但值得纪念。
         此类多线杂糅叙事的代表作
         某2，这是正宗英范儿
         和be cool同类的巧合，全是喜感的巧合..黑帮的轻喜剧 两柄大烟枪作为串场道具，比钻石和石头什么的要妙得多了..当然也远强于那幅莫名其妙的画作..盖里奇越玩越糟糕，被自己造出来的黑帮多线串烧模式给彻底困住了..
         可能是先入为主的关系吧，感觉没有后来的《偷拐抢骗》好~~
        "
